4.4335107261275786e-01 4.5198035937241254e-02 2.4125016719076124e-02
4.4231770614062493e-01 3.9768034336790617e-02 2.3376005778566283e-02
4.4063218206528232e-01 3.3315544579074131e-02 2.1977282010886060e-02
4.3862743029363083e-01 2.6613339114103286e-02 2.0217915507615834e-02
4.3672335930449574e-01 2.1837940295317541e-02 1.8088223555951504e-02
4.3540047543782640e-01 2.1462607744218098e-02 1.6082646736364760e-02
4.3493703617239904e-01 2.5251823704749318e-02 1.4583656992554065e-02
4.3567527637326975e-01 3.0769814060088989e-02 1.3968675096114547e-02
4.3737822972159118e-01 3.5514744221250151e-02 1.4348693750384570e-02
4.3964132246210591e-01 3.7381294814985429e-02 1.5649342973068230e-02
4.4182163686155951e-01 3.6288448295701915e-02 1.7236532234637770e-02
4.4266914661522599e-01 3.3634556438694188e-02 1.8405146372858269e-02
4.4127287834042145e-01 3.1683047479608331e-02 1.8890517231089990e-02
4.3747400339505016e-01 3.1702533577007523e-02 1.8907790755147078e-02
4.3200274399936112e-01 3.3476447900836120e-02 1.8834043020520896e-02
4.2601399759725123e-01 3.6321658972982028e-02 1.8602428388015423e-02
4.1984466119977715e-01 4.0999833273620251e-02 1.8265958720229535e-02
4.1382385279648182e-01 4.7624659602536652e-02 1.7593021076187283e-02
4.0874808564057469e-01 5.3813231160654791e-02 1.6535888346829508e-02
4.0497222823148760e-01 5.6164382970443502e-02 1.5543878661366277e-02
4.0242420754804675e-01 5.1645630761036794e-02 1.5120132851255552e-02
4.0061327037657990e-01 3.8889794341697308e-02 1.5206380804848955e-02
3.9905711194537236e-01 2.0411069781842598e-02 1.5384880791391537e-02
3.9796288679836445e-01 9.1858454876074481e-04 1.5700725438689209e-02
3.9686610839397246e-01 -1.5613641249218428e-02 1.6089942477788964e-02
3.9530348216049294e-01 -2.7585672832481044e-02 1.6420899208857156e-02
3.9326296749289480e-01 -3.5105433256886052e-02 1.6514487372311849e-02
3.9085041433740914e-01 -3.8374454549649419e-02 1.6740182120150840e-02
3.8806328231370024e-01 -3.7157834985027165e-02 1.7362980188279312e-02
3.8525212055360286e-01 -3.1843655955654748e-02 1.8162104472284654e-02
3.8283592354447898e-01 -2.3793458546193979e-02 1.8815432324262943e-02
3.8081476638815931e-01 -1.4820756041238722e-02 1.9240050434451365e-02
3.7898785023506931e-01 -6.5917488087200377e-03 1.9728824450087726e-02
3.7700405743921911e-01 -3.7040943978855923e-05 2.0594916940364912e-02
3.7509683480997458e-01 4.7716989873138908e-03 2.1824435777486034e-02
3.7362188500652993e-01 8.5661865843956984e-03 2.3260626852307061e-02
3.7212520237632141e-01 1.2844812758954102e-02 2.4573887428872978e-02
3.7048084149671484e-01 1.8632672716902960e-02 2.5563353192670460e-02
3.6870225730710610e-01 2.6596421979028038e-02 2.6404111623307934e-02
3.6687565233445546e-01 3.6807939984908881e-02 2.7332377085206264e-02
3.6512183516202495e-01 4.8575679098929236e-02 2.8422965445526447e-02
3.6393407295333341e-01 6.0772079372958476e-02 2.9628817920353188e-02
3.6342937926509811e-01 7.1879825170148653e-02 3.0562081836805772e-02
3.6317347838800657e-01 8.0977265299470705e-02 3.0895306687385726e-02
3.6273410223540770e-01 8.8304015572811104e-02 3.0559180043068651e-02
3.6172317841742246e-01 9.5326187982333277e-02 2.9671672948890056e-02
3.5973648670693870e-01 1.0349917977048298e-01 2.8529704964366392e-02
3.5661824840573786e-01 1.1308431624422524e-01 2.7202251898226427e-02
3.5262633531331339e-01 1.2350439262180109e-01 2.5678038698098635e-02
3.4780463661386352e-01 1.3392777478219955e-01 2.3977710348081757e-02
3.4244613154300108e-01 1.4335982844271744e-01 2.2303723249415396e-02
3.3719742713476614e-01 1.5062051131275947e-01 2.0764712219493484e-02
3.3272383480456724e-01 1.5500915081142069e-01 1.9317728964512816e-02
3.2949657712214525e-01 1.5679347130329332e-01 1.8034344136804929e-02
3.2736748630691953e-01 1.5666347889502985e-01 1.7253249934622863e-02
3.2589785659973730e-01 1.5562998712589984e-01 1.7089981556410099e-02
3.2480519406739666e-01 1.5433351028412898e-01 1.7442883983672147e-02
3.2403791483528921e-01 1.5257887988034916e-01 1.8218742699428785e-02
3.2376540504662438e-01 1.4964721720637755e-01 1.9204130406620546e-02
3.2414763612497427e-01 1.4499855593947025e-01 2.0063963608049767e-02
3.2498019651314769e-01 1.3852949459369598e-01 2.0509335574769749e-02
3.2572995444749309e-01 1.3080210824771776e-01 2.0439015949129859e-02
3.2599497004966332e-01 1.2273615377506765e-01 2.0069518369176139e-02
3.2565151749241256e-01 1.1466309887007507e-01 1.9543784461075329e-02
3.2478207710528256e-01 1.0614450906077158e-01 1.9057588865983511e-02
3.2345089166161300e-01 9.6849038443569471e-02 1.8836401881829421e-02
3.2173366287832650e-01 8.6925301463430749e-02 1.9055092647450318e-02
3.1983644333381361e-01 7.6780049575603471e-02 1.9792193873404997e-02
3.1786250401800431e-01 6.7113016472146264e-02 2.0859629139532047e-02
3.1586960871249409e-01 5.8587506380749735e-02 2.1928665605059981e-02
3.1401593306957198e-01 5.1315109587735289e-02 2.2636176584733127e-02
3.1239043572695763e-01 4.4891349334284313e-02 2.2829503276944257e-02
3.1097781704899463e-01 3.8972727834579078e-02 2.2651337972443626e-02
3.0981213535810281e-01 3.3717084797695307e-02 2.2318657171158690e-02
3.0887952132315349e-01 2.9213956962667507e-02 2.2127441545410027e-02
3.0812035391670545e-01 2.5552353246734591e-02 2.2271068448372407e-02
3.0741264998717049e-01 2.2608714352850168e-02 2.2632805802386174e-02
3.0650909603035520e-01 2.0215947299375231e-02 2.2914251985467097e-02
3.0525035183517779e-01 1.8610032503047064e-02 2.2927615144917594e-02
3.0363095747937757e-01 1.8181913578826009e-02 2.2595198922287011e-02
3.0162369008073942e-01 1.8958728990102033e-02 2.2039953407716407e-02
2.9933657010566989e-01 2.0749365412345590e-02 2.1518168820762781e-02
2.9705953107617128e-01 2.3160307021643040e-02 2.1189033585118588e-02
2.9506777733442185e-01 2.5443685648110274e-02 2.1048361030330139e-02
2.9349728897238159e-01 2.6981537528377918e-02 2.1063283869830429e-02
2.9250759966774809e-01 2.7572197671825019e-02 2.1310211636149348e-02
2.9212822643920822e-01 2.7262618068275953e-02 2.1797577556193645e-02
2.9227925141760580e-01 2.6261256987733860e-02 2.2533347198690414e-02
2.9277853895163392e-01 2.4912214177683800e-02 2.3503570053106607e-02
2.9341577123211138e-01 2.3780921822754698e-02 2.4797154057568296e-02
2.9401356034141274e-01 2.3439270035036545e-02 2.6557433477605249e-02
2.9441515347137576e-01 2.4219356173635173e-02 2.8796770169950230e-02
2.9434037808719232e-01 2.5815752315753716e-02 3.1326099930827786e-02
2.9375451627618759e-01 2.7593249838711614e-02 3.3768524441879097e-02
2.9270917883836056e-01 2.8637361158422532e-02 3.5782115914741813e-02
2.9126246868359057e-01 2.8282700984945817e-02 3.7176395256199979e-02
2.8953910803942301e-01 2.6841875764339940e-02 3.7856654728744651e-02
2.8768807063716284e-01 2.5217087063697401e-02 3.7906196807668768e-02
2.8580434080083372e-01 2.3980050735966724e-02 3.7610482563577290e-02
2.8400064116734863e-01 2.3046139876018834e-02 3.7349707076285980e-02
2.8235830320755301e-01 2.2598790396910304e-02 3.7376844138529070e-02
2.8093751305027514e-01 2.3289117974743281e-02 3.7673363506939450e-02
2.7983021726760565e-01 2.5552379928359563e-02 3.8016683994366411e-02
2.7915060348667819e-01 2.9170573224332148e-02 3.8226309385101763e-02
2.7892813273476780e-01 3.3079144736769692e-02 3.8270215496795497e-02
2.7916036836202590e-01 3.5852011994935928e-02 3.8231323759360988e-02
2.7976427930834119e-01 3.6313913916389787e-02 3.8179413960886949e-02
2.8061984246560923e-01 3.4236764593465523e-02 3.8108908586913903e-02
2.8152430020407676e-01 3.0481504824794572e-02 3.8018896382692464e-02
2.8242722276378029e-01 2.6677182739019714e-02 3.7829602561477264e-02
2.8321214403117279e-01 2.4347163558916217e-02 3.7679716931388142e-02
2.8383828217899815e-01 2.4262360369919321e-02 3.7597806317148520e-02
2.8422897712582806e-01 2.6392409367032112e-02 3.7712751208357174e-02
2.8436044383636361e-01 3.0374491698753715e-02 3.8061800545728969e-02
2.8421042722479201e-01 3.5521594131804536e-02 3.8681399153484286e-02
2.8377961738094876e-01 4.1219180622776061e-02 3.9568448903206162e-02
2.8307025053303247e-01 4.7037734804409655e-02 4.0641714850764531e-02
2.8216966120205650e-01 5.2583976630328065e-02 4.1761286274568377e-02
2.8121163237031344e-01 5.7315306849639903e-02 4.2789655558128088e-02
2.8028591747966525e-01 6.0701564146310283e-02 4.3541246354553163e-02
2.7938336582879231e-01 6.2617447727574868e-02 4.3892154738901928e-02
2.7856688971391519e-01 6.3440469887119696e-02 4.3895498388134058e-02
2.7790539264476122e-01 6.3776887798824039e-02 4.3688021446841911e-02
2.7744503295958878e-01 6.4146739207430664e-02 4.3352059225900109e-02
2.7715192850443870e-01 6.4650081688141514e-02 4.2946372934074654e-02
2.7705795978162473e-01 6.4981060960557641e-02 4.2486214823511358e-02
2.7721055075588746e-01 6.4691307326846303e-02 4.1896009418183021e-02
2.7763796833414883e-01 6.3522813672931222e-02 4.1136984670682789e-02
2.7825398983779315e-01 6.1388383842469800e-02 4.0277347001115460e-02
2.7895043801277547e-01 5.8276222220104347e-02 3.9433659658186813e-02
2.7962965249211447e-01 5.4378441860151956e-02 3.8714816399326515e-02
2.8019415339886250e-01 5.0146814298174400e-02 3.8241642747056694e-02
2.8048451908088484e-01 4.6356790603784843e-02 3.8094527500536088e-02
2.8037156706324817e-01 4.3900294988420949e-02 3.8260439129055392e-02
2.7982663514971851e-01 4.3146816954579767e-02 3.8614984080155519e-02
2.7897609369706056e-01 4.3938948584300981e-02 3.8992328872441084e-02
2.7796289160714521e-01 4.5745476864809315e-02 3.9257616136179757e-02
2.7692351612949406e-01 4.7764379870643220e-02 3.9354808258550152e-02
2.7599061918250967e-01 4.9399702554251870e-02 3.9376956644673035e-02
2.7524789444284847e-01 5.0465252941255194e-02 3.9538818878256388e-02
2.7463561115039581e-01 5.0947145458666750e-02 3.9916099468907375e-02
2.7415263834455433e-01 5.1004004086588436e-02 4.0364717613380917e-02
2.7379435749051823e-01 5.0940730112851634e-02 4.0756486721985619e-02
2.7356690573503373e-01 5.0984955333749242e-02 4.1061394508418204e-02
2.7350838082514156e-01 5.1286381449989212e-02 4.1229495663209409e-02
2.7363501616068997e-01 5.1907969932441421e-02 4.1244517010045743e-02
2.7386677332647236e-01 5.2941440578382924e-02 4.1200140900118129e-02
2.7406456680151609e-01 5.4260428036960046e-02 4.1183892479026804e-02
2.7413463649207354e-01 5.5454226551485873e-02 4.1156020957417161e-02
2.7408912184205753e-01 5.6100669659174832e-02 4.1142629927368717e-02
2.7408702221180276e-01 5.5923804909651084e-02 4.1209664681865592e-02
2.7424959609497290e-01 5.5125348669818372e-02 4.1336216948481795e-02
2.7454969120124262e-01 5.4057760237311556e-02 4.1457825031267985e-02
2.7485121710827654e-01 5.2794325276677337e-02 4.1514430536245608e-02
2.7495654603549952e-01 5.1228075303681821e-02 4.1507568614121297e-02
2.7476464426124253e-01 4.9202914640467658e-02 4.1460965831125053e-02
2.7437701894975008e-01 4.6621599963309682e-02 4.1326069026940380e-02
2.7403770947874584e-01 4.3858813890525740e-02 4.1006426307157784e-02
2.7399054908378440e-01 4.1291960702773002e-02 4.0498421876687847e-02
2.7433339825843767e-01 3.9093565956319035e-02 3.9898311907502218e-02
2.7500360165930382e-01 3.6968938498097119e-02 3.9295803734842011e-02
2.7585118412571696e-01 3.4478047964697861e-02 3.8720003427643528e-02
2.7669887481043126e-01 3.1665134083934336e-02 3.8260164851784968e-02
2.7738767158944838e-01 2.9260407007961842e-02 3.8094596874217901e-02
2.7781123924538620e-01 2.8277363737220836e-02 3.8276623752015883e-02
2.7795672580971331e-01 2.9549438330436158e-02 3.8749136809636306e-02
2.7787109268239518e-01 3.3375050063887836e-02 3.9389399989366580e-02
2.7771406689468370e-01 3.9535955787976383e-02 4.0045426738142931e-02
2.7768120990860751e-01 4.7170628237895099e-02 4.0566755111179673e-02
2.7792300196704334e-01 5.5196657470877541e-02 4.0833421262451548e-02
2.7844272285032190e-01 6.2747869538779810e-02 4.0807427974690558e-02
2.7913261875622436e-01 6.9157671555572967e-02 4.0610689729327812e-02
2.7978194239508730e-01 7.3960180510375423e-02 4.0450218725862130e-02
2.8017278906968363e-01 7.7088838276168012e-02 4.0491676649439909e-02
2.8017998226878255e-01 7.8771652392771951e-02 4.0809446317711627e-02
2.7972029715895941e-01 7.9043264602744037e-02 4.1167723957579630e-02
2.7882825605168360e-01 7.8061280811127537e-02 4.1261788649185560e-02
2.7761432350283716e-01 7.5993569519639134e-02 4.0978260245717289e-02
2.7615600369949861e-01 7.2957842412381041e-02 4.0436650122849957e-02
2.7454764821663619e-01 6.9288737508996973e-02 3.9846944388517373e-02
2.7285732680732622e-01 6.5220214441685895e-02 3.9434764239033727e-02
2.7119689955277804e-01 6.1241346967981253e-02 3.9351457953419135e-02
2.6970127484225143e-01 5.7731956308770198e-02 3.9577491328070064e-02
2.6853589669575545e-01 5.4855943945608811e-02 3.9952790045699155e-02
2.6780959052000491e-01 5.2691412414312737e-02 4.0254720359704947e-02
2.6759251269718165e-01 5.1505758865234078e-02 4.0343768297585576e-02
2.6788528327844469e-01 5.1518518469349205e-02 4.0211188365091424e-02
2.6862246450004346e-01 5.2369994551640625e-02 3.9936568868372581e-02
2.6966958082714415e-01 5.3407296444310061e-02 3.9680923522583157e-02
2.7092199762144931e-01 5.4161273560323027e-02 3.9548550458773320e-02
2.7231221694046476e-01 5.4354509745498138e-02 3.9574580481333700e-02
2.7369183387924367e-01 5.3759120165751600e-02 3.9795987273021811e-02
2.7486980060452149e-01 5.2264929357041828e-02 4.0135682647935142e-02
2.7569936372977305e-01 5.0081048514723649e-02 4.0302831805702481e-02
2.7598662159758336e-01 4.7534456688568524e-02 4.0104255837611055e-02
2.7562248525020255e-01 4.4943876707336655e-02 3.9583742131552906e-02
2.7462790398725689e-01 4.2829453620912963e-02 3.8895079151468955e-02
2.7317855698557225e-01 4.1405394110750594e-02 3.8256602990943758e-02
2.7145424445272553e-01 4.0584135813756139e-02 3.7754862972595761e-02
2.6963968547909362e-01 4.0130184983458654e-02 3.7405924328695467e-02
2.6796997155067886e-01 3.9694779111327599e-02 3.7148299747409207e-02
2.6663703519793880e-01 3.8877227085292898e-02 3.6850578262603746e-02
2.6573033965201370e-01 3.7372507808858681e-02 3.6477298331725194e-02
2.6529238836085678e-01 3.5059744136511500e-02 3.6189646278106356e-02
2.6532942825471284e-01 3.2133454694605552e-02 3.6148663653839369e-02
2.6579187080995037e-01 2.9115447518819299e-02 3.6368907776901417e-02
2.6654865482080869e-01 2.6586757781021455e-02 3.6787150111389735e-02
2.6746016949771229e-01 2.4941826689734298e-02 3.7354206898933887e-02
2.6829505200673404e-01 2.4352350646904827e-02 3.8022582802226937e-02
2.6888924041265416e-01 2.5089819936720454e-02 3.8729101900888338e-02
2.6915857181446096e-01 2.7283566374489077e-02 3.9451927950774117e-02
2.6908946255426858e-01 3.0959976860022075e-02 4.0239624918028453e-02
2.6872559560639225e-01 3.5949667341648346e-02 4.1139708586523042e-02
2.6817250605747012e-01 4.1795680497839188e-02 4.2118244098918942e-02
2.6747340370626338e-01 4.7815695894981254e-02 4.3076911694507690e-02
2.6664636118908785e-01 5.3272357973314734e-02 4.3936117522410369e-02
2.6573715302623824e-01 5.7608993144666477e-02 4.4663573993732331e-02
2.6489009878048986e-01 6.0589155130557057e-02 4.5279549487944507e-02
2.6425394320823725e-01 6.2244457944995835e-02 4.5844729430022893e-02
2.6395110249398729e-01 6.2686149905273977e-02 4.6453725109565580e-02
2.6406123962388928e-01 6.2025662799106540e-02 4.7128559995140623e-02
2.6464819314557886e-01 6.0459814455861717e-02 4.7737629222366983e-02
2.6567165383197711e-01 5.8213277041520649e-02 4.8079833840821887e-02
2.6698962714386021e-01 5.5575140602627728e-02 4.7993601172818812e-02
2.6842480901501253e-01 5.2992352332664826e-02 4.7437485189517542e-02
2.6982191411977235e-01 5.0854021155988006e-02 4.6466599844792497e-02
2.7103853575710757e-01 4.9336016184235790e-02 4.5177256296338571e-02
2.7199335999944524e-01 4.8646199142179679e-02 4.3684094037735904e-02
2.7263074072646204e-01 4.9170633126288735e-02 4.2134854804479129e-02
2.7292910770026213e-01 5.1138530129453588e-02 4.0659684374914032e-02
2.7283418805499060e-01 5.4138134982089074e-02 3.9330190352953695e-02
2.7227263743665381e-01 5.7441597872906841e-02 3.8157195645301768e-02
2.7117651859374420e-01 6.0643274934559149e-02 3.7122195651635659e-02
2.6961820327422314e-01 6.3702337966362946e-02 3.6218959584153741e-02
2.6775198765583991e-01 6.6774880740872261e-02 3.5437660802553679e-02
2.6578172521307181e-01 6.9927296952272885e-02 3.4770940106526281e-02
2.6387363474816455e-01 7.3043095437060321e-02 3.4147571715209178e-02
2.6222335949509418e-01 7.5753879226504353e-02 3.3480431106075528e-02
2.6099098295069417e-01 7.7555102901756628e-02 3.2705762353462460e-02
2.6028534478008170e-01 7.7991526824092203e-02 3.1874119948943888e-02
2.6015483542833728e-01 7.6634091826105116e-02 3.1067183517342833e-02
2.6058137310549240e-01 7.3384222868215221e-02 3.0264920086785330e-02
2.6141414610086139e-01 6.8803701446225746e-02 2.9343967221071750e-02
2.6246939052351853e-01 6.4047197634449909e-02 2.8262634588850179e-02
2.6360541841327206e-01 6.0171933267026842e-02 2.7048927518439802e-02
2.6476353289606169e-01 5.7757266433782692e-02 2.5805924584084969e-02
2.6586687519348040e-01 5.6924813076981030e-02 2.4653355370007134e-02
2.6687870743713465e-01 5.7599172912651847e-02 2.3723994721886674e-02
2.6781556607019363e-01 5.9478617875512063e-02 2.3076928379317220e-02
2.6878179177306344e-01 6.1921596386330331e-02 2.2679165627442027e-02
2.6980793480475307e-01 6.4015173820451216e-02 2.2464323439728595e-02
2.7081727634818609e-01 6.5124473192185894e-02 2.2357741414224343e-02
2.7173087777706628e-01 6.5300760275116235e-02 2.2321457106775602e-02
2.7254277205923622e-01 6.5353254001718292e-02 2.2239003724730182e-02
2.7320524084483305e-01 6.6566755982894771e-02 2.1967174036217944e-02
2.7368271827902751e-01 6.9768462570222928e-02 2.1440907990755383e-02
2.7399679543270855e-01 7.4857178396005253e-02 2.0684871734338976e-02
2.7423075849315931e-01 8.1084074834195427e-02 1.9814768970261378e-02
2.7450210879429138e-01 8.7600327338433384e-02 1.8996252918521462e-02
2.7493199697809373e-01 9.3871585030427959e-02 1.8363945193148198e-02
2.7554844141484086e-01 9.9597615426890662e-02 1.7933381532433373e-02
2.7627711213754075e-01 1.0453048699026912e-01 1.7599046336844039e-02
2.7701787660170840e-01 1.0840929119635297e-01 1.7238886763607599e-02
2.7764879161038969e-01 1.1108261414174481e-01 1.6853700980881285e-02
2.7810588987673612e-01 1.1239501093642995e-01 1.6570958430654537e-02
2.7835570599972542e-01 1.1219777336127332e-01 1.6499360683915557e-02
2.7831604058588810e-01 1.1057989439718874e-01 1.6736146567201980e-02
2.7789622038112882e-01 1.0805774140503138e-01 1.7270480838492835e-02
2.7709690499309925e-01 1.0540332485060114e-01 1.7990942586633151e-02
2.7603677194287601e-01 1.0321359773984860e-01 1.8762603429230397e-02
2.7485296138032733e-01 1.0172194070956932e-01 1.9501873215925423e-02
2.7366538913485378e-01 1.0093815604656756e-01 2.0170272916485054e-02
2.7256086660435191e-01 1.0067347587198659e-01 2.0778752631205242e-02
2.7157601490001765e-01 1.0074946611006425e-01 2.1379466056552950e-02
2.7074452340747346e-01 1.0094786145677194e-01 2.2039486449920247e-02
2.7013423564301275e-01 1.0086311785233910e-01 2.2737528833435657e-02
2.6980701184807709e-01 9.9965601118505915e-02 2.3393469329688697e-02
2.6980681098979353e-01 9.7898819304660614e-02 2.3890886387091033e-02
2.7014297974653700e-01 9.4516212882433948e-02 2.4135204300017490e-02
2.7076564062282577e-01 8.9852926158479007e-02 2.4100308586358313e-02
2.7161948119172802e-01 8.4266206523415321e-02 2.3782087526184711e-02
2.7266980685204445e-01 7.8480494610021240e-02 2.3210237143550746e-02
2.7385391530163267e-01 7.3394484167427998e-02 2.2387907388308394e-02
2.7505996548312173e-01 7.0022250334703037e-02 2.1373775207168287e-02
2.7611312653634423e-01 6.9324986919630432e-02 2.0355939515437925e-02
2.7685925506792980e-01 7.1770526444121532e-02 1.9550852718095840e-02
2.7718735643318498e-01 7.6903066560694927e-02 1.9070139082496516e-02
2.7711324611835869e-01 8.3592231762222621e-02 1.8904560848842882e-02
2.7674551539074232e-01 9.0621065074056401e-02 1.8957640292205799e-02
2.7626346417388242e-01 9.6946072609930864e-02 1.9099479945740638e-02
2.7581355315591599e-01 1.0185988576466430e-01 1.9267865328981105e-02
2.7542050102933857e-01 1.0511409661477504e-01 1.9481940640056143e-02
2.7501037983751686e-01 1.0679822280434194e-01 1.9829064184774432e-02
2.7452891894486420e-01 1.0706920297252433e-01 2.0424307270695316e-02
2.7396633431659057e-01 1.0604851954123157e-01 2.1328771102729457e-02
2.7338576767751804e-01 1.0405696669340062e-01 2.2512167119563910e-02
2.7282713211124338e-01 1.0162831909389614e-01 2.3864376974350898e-02
2.7227368286761666e-01 9.9361442603466521e-02 2.5255525466845678e-02
2.7167790618493226e-01 9.7634692487461414e-02 2.6488412064708169e-02
2.7105668354081142e-01 9.6579375949605847e-02 2.7349136781363043e-02
2.7043992507748155e-01 9.6040053839992354e-02 2.7682392465271106e-02
2.6988306987538646e-01 9.5606825781897789e-02 2.7512555413511542e-02
2.6941014887330139e-01 9.5184083048493032e-02 2.6994577173430918e-02
2.6898444345662387e-01 9.4700950941718223e-02 2.6304255351528614e-02
2.6857590968123030e-01 9.3970119317872566e-02 2.5538776719322701e-02
2.6816571705305220e-01 9.2986262860958235e-02 2.4715975076750586e-02
2.6771329703535329e-01 9.2022203114161705e-02 2.3847872423121634e-02
2.6723555548429634e-01 9.1578215994036816e-02 2.2922896979077945e-02
2.6672171972712022e-01 9.2220843896317781e-02 2.1913684250922168e-02
2.6620592570732948e-01 9.4269615249420333e-02 2.0834159588648277e-02
2.6571990859358002e-01 9.7433743516513210e-02 1.9771277879351016e-02
2.6532007999007340e-01 1.0073765759647925e-01 1.8835216992468450e-02
2.6505365323577662e-01 1.0302906659826749e-01 1.8090303873736294e-02
2.6494570613672058e-01 1.0357356682980791e-01 1.7550269526907861e-02
2.6500619942708870e-01 1.0221993254736245e-01 1.7187145918915452e-02
2.6522181342148082e-01 9.9342307983224618e-02 1.7026936956173758e-02
2.6554206857177642e-01 9.5635310964945597e-02 1.7036200615844457e-02
2.6592329772588874e-01 9.1922594478091285e-02 1.7224766139793447e-02
2.6633613155507468e-01 8.8831440453216851e-02 1.7462871444496677e-02
2.6679783075041702e-01 8.6677573487970186e-02 1.7646078940226968e-02
2.6727288440808289e-01 8.5576698513194133e-02 1.7796402419103727e-02
2.6770042606026428e-01 8.5351831899560221e-02 1.8004562501983744e-02
2.6801056378432969e-01 8.5605659769654285e-02 1.8347949038416144e-02
2.6819795980629269e-01 8.6104010600755371e-02 1.8886377366118513e-02
2.6826828421055976e-01 8.6947737071250877e-02 1.9603303720516514e-02
2.6827005801901010e-01 8.8463510319166577e-02 2.0404340490294801e-02
2.6824230394937693e-01 9.0888380402003227e-02 2.1175904497940545e-02
2.6823310148678653e-01 9.4096015853331119e-02 2.1867667342756119e-02
2.6828782180511890e-01 9.7458320486914288e-02 2.2501066855895261e-02
2.6846661378137160e-01 9.9998305546807220e-02 2.3160431565941567e-02
2.6887719981281349e-01 1.0091053644915328e-01 2.3912898260975431e-02
2.6961365749677574e-01 9.9759752693767093e-02 2.4768692022591438e-02
2.7065508852403986e-01 9.6741792713666938e-02 2.5690855813225163e-02
2.7195075563552878e-01 9.2488955518104779e-02 2.6626482343385494e-02
2.7329157438142349e-01 8.7807878930501959e-02 2.7493380384820878e-02
2.7439423746658670e-01 8.3640697893912680e-02 2.8121667432488371e-02
2.7502500219509157e-01 8.0818864658580986e-02 2.8375930624617639e-02
2.7514188088354696e-01 7.9666688996969104e-02 2.8206955329938634e-02
2.7486881412105996e-01 7.9884824287613468e-02 2.7722472731425640e-02
2.7439940482388425e-01 8.0964935497239043e-02 2.7076310718358521e-02
2.7382479312406316e-01 8.2466964109754362e-02 2.6357954745553105e-02
2.7318195509065846e-01 8.4144659162207133e-02 2.5572486206509388e-02
2.7252638467791523e-01 8.5736667924352111e-02 2.4686008258042930e-02
2.7195171383924210e-01 8.6791672809016313e-02 2.3710606103664413e-02
2.7153614307898088e-01 8.6709368724274705e-02 2.2693377676890808e-02
2.7138347222137582e-01 8.5165604747184043e-02 2.1714853761494998e-02
2.7151983336091368e-01 8.2468397083326053e-02 2.0861860292078701e-02
2.7189617913735775e-01 7.9238480359606303e-02 2.0271779291758701e-02
2.7239154267405674e-01 7.6149180104128147e-02 2.0093480117343260e-02
2.7285763748111969e-01 7.3836830167536061e-02 2.0371563719895014e-02
2.7310814201696371e-01 7.2597149100428623e-02 2.1000367489171532e-02
2.7304711830585349e-01 7.2452843962167349e-02 2.1746421257258002e-02
2.7267972510042932e-01 7.3245731459694222e-02 2.2433553092012063e-02
2.7204729301349556e-01 7.4804692451935911e-02 2.2972945756089901e-02
2.7118067968714438e-01 7.6826152199865244e-02 2.3385066664897789e-02
2.7018817108462562e-01 7.8854587355161154e-02 2.3688126617824563e-02
2.6915605340514970e-01 8.0293315666501094e-02 2.3875173752188981e-02
2.6813097602653879e-01 8.0746189530003995e-02 2.3987419450886675e-02
