110 3.9061161208020003e+03	3.0020898309597338e-01 1.3313060680872391e-02 3.5316157587652608e-02
111 3.9417395493850004e+03	2.9932495511089097e-01 1.5283641991660105e-02 3.7045186260337801e-02
112 3.9777006339330005e+03	2.9845822576954034e-01 1.7753841117033965e-02 3.8775868848690359e-02
113 4.0134503343720007e+03	2.9761005389237527e-01 2.0997740208777420e-02 4.0319373426685685e-02
114 4.0489134732400007e+03	2.9676980646601220e-01 2.4943119063348878e-02 4.1656916665993221e-02
115 4.0849909582110008e+03	2.9585725523285034e-01 2.9403553119502820e-02 4.3082642689912333e-02
116 4.1206682644580005e+03	2.9479589050262384e-01 3.4203076517817954e-02 4.4859307140832944e-02
117 4.1564884111120009e+03	2.9366527766372580e-01 3.9136452175561949e-02 4.6952929970797738e-02
118 4.1922647138900011e+03	2.9266394707669074e-01 4.3920910946975644e-02 4.9033649841059804e-02
119 4.2285099492710015e+03	2.9197321769269829e-01 4.7922565530128754e-02 5.0814478010447230e-02
120 4.2641992558310012e+03	2.9162779892086865e-01 5.0368048649880690e-02 5.2200978073937712e-02
121 4.2994426422970009e+03	2.9156910008588971e-01 5.0791751400835028e-02 5.3237316410070609e-02
122 4.3359187176900014e+03	2.9159701312868064e-01 4.9443569095469063e-02 5.3915349698101252e-02
123 4.3722101320820011e+03	2.9149942396321854e-01 4.7039985823337876e-02 5.4122481872704721e-02
124 4.4080353278360008e+03	2.9112115039374531e-01 4.4235985940791055e-02 5.3649812773041129e-02
125 4.4445833692460010e+03	2.9047084580425592e-01 4.1249227405982573e-02 5.2535633581819764e-02
126 4.4808534982590008e+03	2.8964620007809228e-01 3.8315573183257803e-02 5.0959336966856852e-02
127 4.5173094199460011e+03	2.8878421975765789e-01 3.5979256454378883e-02 4.9069447535742779e-02
128 4.5533724347710013e+03	2.8793768446432016e-01 3.4789412028762082e-02 4.7027280987107033e-02
129 4.5895655083240017e+03	2.8707553549699893e-01 3.5133837264361867e-02 4.4927608461399621e-02
130 4.6251102346970019e+03	2.8625474211948615e-01 3.6866308455587374e-02 4.2796080159476405e-02
131 4.6609251065320022e+03	2.8562636345037007e-01 3.9388985814812788e-02 4.0693726987560547e-02
132 4.6973808510200024e+03	2.8534148947155563e-01 4.1684076608191956e-02 3.8821537893204444e-02
133 4.7334135822110020e+03	2.8541518309689290e-01 4.2677055675040050e-02 3.7409164927716711e-02
134 4.7698489140350021e+03	2.8576025397437610e-01 4.1690841723719257e-02 3.6595714831873231e-02
135 4.8060366269840024e+03	2.8624180899458962e-01 3.8605034010418197e-02 3.6413867846513515e-02
136 4.8415613693230025e+03	2.8678330090312165e-01 3.3986878644463925e-02 3.6819521457066420e-02
137 4.8779646049230023e+03	2.8731391460928246e-01 2.8901929706001313e-02 3.7744301587641124e-02
138 4.9140077062920027e+03	2.8772050958800466e-01 2.4814194624675358e-02 3.8989697243306920e-02
139 4.9501004972790024e+03	2.8783572010428260e-01 2.3072547441063712e-02 4.0265824809924328e-02
140 4.9859872940800024e+03	2.8756708424407124e-01 2.4275356044914747e-02 4.1296466257567721e-02
141 5.0224047932880021e+03	2.8690910710892797e-01 2.8022082636970039e-02 4.1956035673686734e-02
142 5.0585193845130025e+03	2.8591941687975031e-01 3.3312939374103942e-02 4.2281453595640256e-02
143 5.0944480014130022e+03	2.8471364599492360e-01 3.8970899269010220e-02 4.2321180176273079e-02
144 5.1308848951890022e+03	2.8347543329651292e-01 4.3869520265980316e-02 4.2201053366004986e-02
145 5.1669265611410019e+03	2.8237693695300503e-01 4.7355926793150899e-02 4.2118765167174055e-02
146 5.2028555529400019e+03	2.8160566739670367e-01 4.9409444969794894e-02 4.2243121025370374e-02
147 5.2394336259810016e+03	2.8118427947505731e-01 5.0295184923663534e-02 4.2653335341924684e-02
148 5.2752624480880013e+03	2.8101954300687587e-01 5.0389388903877674e-02 4.3381725757834375e-02
149 5.3110126126870009e+03	2.8092651375914918e-01 5.0256307677070379e-02 4.4461138068013467e-02
150 5.3469382502720009e+03	2.8075572698333306e-01 5.0731942015628438e-02 4.5917393808188184e-02
151 5.3827360592910009e+03	2.8035931207868175e-01 5.2749261151998912e-02 4.7791232863103113e-02
152 5.4183345213510011e+03	2.7969717326795102e-01 5.6963266914020275e-02 5.0031353802758763e-02
153 5.4546840108960014e+03	2.7879559285083810e-01 6.3301939055218789e-02 5.2425846402714527e-02
154 5.4907181170300009e+03	2.7778265832885962e-01 7.0957376326771043e-02 5.4799081628718042e-02
155 5.5262977546970005e+03	2.7675971960529722e-01 7.8316050978407159e-02 5.6948981153203550e-02
156 5.5628501738790010e+03	2.7587936126006146e-01 8.3812360571448211e-02 5.8610440617703208e-02
157 5.5988194979570007e+03	2.7527186665739334e-01 8.6524030749053848e-02 5.9560220093507740e-02
158 5.6347442670610008e+03	2.7506851580761116e-01 8.6318718066695443e-02 5.9709915173690425e-02
159 5.6708988127070006e+03	2.7538565935756171e-01 8.3500501782717063e-02 5.9045353641102027e-02
160 5.7064939999310009e+03	2.7628031040043255e-01 7.8694946274322580e-02 5.7559958513386987e-02
161 5.7424245656170006e+03	2.7769707225073298e-01 7.2940883824578126e-02 5.5310864502903713e-02
162 5.7781882084190001e+03	2.7952509457613839e-01 6.7543619568041863e-02 5.2530514136753796e-02
163 5.8145422963330002e+03	2.8154398414409187e-01 6.3597253326926062e-02 4.9625480130607087e-02
164 5.8507096487469998e+03	2.8350509631287202e-01 6.1681831604735025e-02 4.7097108216055637e-02
165 5.8868561870160001e+03	2.8519658506039219e-01 6.1796526741127025e-02 4.5375535664269565e-02
166 5.9234300181680001e+03	2.8641875233316355e-01 6.3507761068790164e-02 4.4620238830803738e-02
167 5.9589997736770001e+03	2.8701015276527753e-01 6.6117801115873065e-02 4.4774197932632098e-02
168 5.9946066454590000e+03	2.8697481879378817e-01 6.8926993087431651e-02 4.5735113530551479e-02
169 6.0307112209130000e+03	2.8640417562632392e-01 7.1333976367669222e-02 4.7330254896601580e-02
170 6.0667404173160003e+03	2.8535431481899604e-01 7.2844193671856725e-02 4.9298856469743413e-02
171 6.1033652824460005e+03	2.8400944955927565e-01 7.3564140112952869e-02 5.1391813725758184e-02
172 6.1397141213200002e+03	2.8250534859943388e-01 7.4090961037698105e-02 5.3310745113420176e-02
173 6.1760347837780000e+03	2.8085283242743941e-01 7.5112635694649266e-02 5.4795461544115985e-02
174 6.2124593611219998e+03	2.7906180160541527e-01 7.7368392885216825e-02 5.5719238656679347e-02
175 6.2490873387519996e+03	2.7714833486697971e-01 8.0732191056978556e-02 5.6136033278599409e-02
176 6.2848623829119997e+03	2.7515487567781122e-01 8.4408246683006657e-02 5.6180519079015563e-02
177 6.3213841554729997e+03	2.7321432284444225e-01 8.7381217485022727e-02 5.5992827792467989e-02
178 6.3573652011799995e+03	2.7156599090669081e-01 8.8796975162166544e-02 5.5682091436457075e-02
179 6.3933754149389997e+03	2.7044305772144805e-01 8.8088063172130290e-02 5.5290279662003339e-02
180 6.4293766156309994e+03	2.7002898838736916e-01 8.5111149860494298e-02 5.4862068713839869e-02
181 6.4654229230819992e+03	2.7037782000717958e-01 8.0087322916140055e-02 5.4562707568901574e-02
182 6.5016255831309991e+03	2.7139302717433933e-01 7.3413575503538081e-02 5.4537010524641744e-02
183 6.5375026889529991e+03	2.7287965536808001e-01 6.5617370310842332e-02 5.4881684796452064e-02
184 6.5735891663469993e+03	2.7461829625483547e-01 5.7216062688397511e-02 5.5629986259742574e-02
185 6.6100010934269994e+03	2.7634339712554490e-01 4.8833998212561056e-02 5.6714675548442992e-02
186 6.6458994803489995e+03	2.7782333200249848e-01 4.1486697696642767e-02 5.7954473015136981e-02
187 6.6820847429189998e+03	2.7885921190199264e-01 3.6277571935318186e-02 5.9025750369588958e-02
188 6.7176546676549997e+03	2.7937525174030103e-01 3.3704952894883330e-02 5.9786836062916043e-02
189 6.7537014606599996e+03	2.7940415238744370e-01 3.3558606425408900e-02 6.0323775696422721e-02
190 6.7900516032639998e+03	2.7905488876679951e-01 3.5318563202146616e-02 6.0858914218681760e-02
191 6.8261438067529998e+03	2.7845167877476057e-01 3.8396358524533464e-02 6.1452766381192923e-02
192 6.8625892301530002e+03	2.7771786858462510e-01 4.2079665426809347e-02 6.2032190818596337e-02
193 6.8985297742080002e+03	2.7695793462659546e-01 4.5665779927032510e-02 6.2516540005515389e-02
194 6.9349969785499998e+03	2.7630120862153285e-01 4.8560161784685724e-02 6.2871820308040449e-02
195 6.9712900317869999e+03	2.7584275277800829e-01 5.0279785444778333e-02 6.3067576135023951e-02
196 7.0072400135939997e+03	2.7567501812510292e-01 5.0644201909532234e-02 6.3146064625176093e-02
197 7.0425458252150001e+03	2.7584332423541669e-01 4.9900278354657275e-02 6.3174766419172912e-02
198 7.0783790095770000e+03	2.7632658582011932e-01 4.8498935238096327e-02 6.3185239889171380e-02
199 7.1144923048250002e+03	2.7705406977650848e-01 4.7237700576802114e-02 6.3122276074632944e-02
200 7.1502276528700004e+03	2.7790557123525600e-01 4.7084757259883064e-02 6.2900135847910016e-02
201 7.1866237074630008e+03	2.7871024156165664e-01 4.8797787434362312e-02 6.2440599737270959e-02
202 7.2223611290910012e+03	2.7930528625727247e-01 5.2914565054676573e-02 6.1728435449254826e-02
203 7.2582431370900013e+03	2.7960888308300702e-01 5.9414965814048967e-02 6.0762448105695421e-02
204 7.2948825526050014e+03	2.7965207535800918e-01 6.7641144000115797e-02 5.9623229576818225e-02
205 7.3312090348890015e+03	2.7949445773247672e-01 7.6353233126239914e-02 5.8509640751435707e-02
206 7.3675404247820015e+03	2.7924048825482201e-01 8.4114826844914697e-02 5.7620554607325188e-02
207 7.4041081456130014e+03	2.7901768914621161e-01 8.9655558388122142e-02 5.7055821354974327e-02
208 7.4404024288150013e+03	2.7891967106424587e-01 9.2210115310343524e-02 5.6899474530368581e-02
209 7.4768828304010012e+03	2.7899639008058252e-01 9.1850502520122349e-02 5.7146857356153845e-02
210 7.5126704846000011e+03	2.7926717968835602e-01 8.9307487085733592e-02 5.7732953848331679e-02
211 7.5487717233060011e+03	2.7965337943576152e-01 8.5780005574942988e-02 5.8569766004054134e-02
212 7.5845187259950008e+03	2.8007855316866032e-01 8.2373472555643465e-02 5.9515550161247432e-02
213 7.6205893584600008e+03	2.8051588581065456e-01 7.9849486412729376e-02 6.0390625752018937e-02
214 7.6564821144250009e+03	2.8099511333462063e-01 7.8557264125572610e-02 6.1019749571117693e-02
215 7.6924577036380006e+03	2.8154200819067099e-01 7.8389619488194270e-02 6.1234894469943825e-02
216 7.7284089422080006e+03	2.8215998437664525e-01 7.9128592953677204e-02 6.0921385497742155e-02
217 7.7646321332760008e+03	2.8281191194346361e-01 8.0348034900029300e-02 6.0112097668139908e-02
218 7.8007353780380008e+03	2.8348417016459809e-01 8.1471901581379763e-02 5.8965769956626467e-02
219 7.8367802604080007e+03	2.8416465727041818e-01 8.1911637538273824e-02 5.7640585078590302e-02
220 7.8724988911480004e+03	2.8485151304212314e-01 8.1379080760447309e-02 5.6223720730694593e-02
221 7.9085802418420008e+03	2.8551637091583193e-01 8.0207291562306771e-02 5.4723620388636332e-02
222 7.9443972118530010e+03	2.8616881518702980e-01 7.9135249991807266e-02 5.3154545968306849e-02
223 7.9804973026990010e+03	2.8681487798231681e-01 7.8807342312473078e-02 5.1630870675165537e-02
224 8.0162159446130008e+03	2.8742910765415830e-01 7.9662012698520829e-02 5.0327322493478661e-02
225 8.0523919898510012e+03	2.8794030023375888e-01 8.1817035634252869e-02 4.9405689718136005e-02
226 8.0880345885790011e+03	2.8835115670148176e-01 8.5179989652365187e-02 4.8993792578688980e-02
227 8.1236312511450014e+03	2.8870271892576693e-01 8.9490752379769986e-02 4.9136452161926983e-02
228 8.1599286143280015e+03	2.8904586293527873e-01 9.4502877281099157e-02 4.9768623967723712e-02
229 8.1958865099890008e+03	2.8939877762004074e-01 9.9969642475985859e-02 5.0760769016913128e-02
230 8.2321312623620015e+03	2.8972546596019327e-01 1.0560507701564464e-01 5.1957182073903006e-02
231 8.2683211033050011e+03	2.8994431108937430e-01 1.1100685258815350e-01 5.3353323501001311e-02
232 8.3046785966750012e+03	2.8998471180251340e-01 1.1559642756311792e-01 5.4903857972485766e-02
233 8.3405548531200020e+03	2.8974620712157145e-01 1.1890641552086983e-01 5.6482563492624947e-02
234 8.3763572125090013e+03	2.8917974287477183e-01 1.2085114738030421e-01 5.7944650756959017e-02
235 8.4122756476290015e+03	2.8834146180715192e-01 1.2167791282232776e-01 5.9214845993566960e-02
236 8.4479975926390016e+03	2.8734608397796330e-01 1.2161653418326794e-01 6.0293282956071031e-02
237 8.4839517300210009e+03	2.8624239283118652e-01 1.2087485552620937e-01 6.1242759733562566e-02
238 8.5197941360920013e+03	2.8504447184064580e-01 1.1969279438890676e-01 6.2234623145303612e-02
239 8.5556489840050017e+03	2.8378984344605396e-01 1.1849680475305573e-01 6.3438008843791693e-02
240 8.5917296037940014e+03	2.8253333545060755e-01 1.1752917851296274e-01 6.4940540629356877e-02
241 8.6280654045910014e+03	2.8131910574828262e-01 1.1645792921860371e-01 6.6617637395402843e-02
242 8.6644030942150021e+03	2.8022896644451195e-01 1.1458642233756049e-01 6.8225634252261302e-02
243 8.7004347355400023e+03	2.7938043787755257e-01 1.1117059260597467e-01 6.9542378941132424e-02
244 8.7367350202110028e+03	2.7886286695770296e-01 1.0571192763438506e-01 7.0486707350929212e-02
245 8.7730331568920028e+03	2.7864852202455076e-01 9.8410599642963129e-02 7.1117732030940184e-02
246 8.8090791376570032e+03	2.7866610135024150e-01 9.0132504288321716e-02 7.1649059079986532e-02
247 8.8448890320720038e+03	2.7886053413600792e-01 8.2176728235941299e-02 7.2284901320264730e-02
248 8.8814309196230042e+03	2.7922623526176116e-01 7.5731132666363152e-02 7.3195540796695421e-02
249 8.9173697892320051e+03	2.7978706053503000e-01 7.1370045765790438e-02 7.4536183908638545e-02
250 8.9538111906410049e+03	2.8053423617833606e-01 6.9268093936328767e-02 7.6390330779680382e-02
251 8.9899079488570042e+03	2.8140769822176798e-01 6.9354685433961200e-02 7.8662242685326705e-02
252 9.0258578046860039e+03	2.8230560435303448e-01 7.1731646693529119e-02 8.1046506077036853e-02
253 9.0623104221650046e+03	2.8313465041707897e-01 7.6678436410601292e-02 8.3085579427836481e-02
254 9.0981643616730053e+03	2.8376420980304157e-01 8.3999229126187056e-02 8.4444590065407693e-02
255 9.1338690151340052e+03	2.8406330141441472e-01 9.2823438081379508e-02 8.4883561535181604e-02
256 9.1702155944710048e+03	2.8399250006881166e-01 1.0170272175473047e-01 8.4367642394621162e-02
257 9.2065704752920046e+03	2.8360756571927470e-01 1.0913033751937916e-01 8.3087253593687488e-02
258 9.2430400709930054e+03	2.8301148178945290e-01 1.1391576170311321e-01 8.1373487303629741e-02
259 9.2792416778580046e+03	2.8231347658199035e-01 1.1556760631908680e-01 7.9624035613273220e-02
260 9.3151314840300038e+03	2.8165080665091285e-01 1.1431132909805292e-01 7.8148337976637477e-02
261 9.3511090125080045e+03	2.8112565801515360e-01 1.1104003966922732e-01 7.7136711676422873e-02
262 9.3871253463510038e+03	2.8073215971102650e-01 1.0676428367873003e-01 7.6629356926467773e-02
263 9.4232115171980040e+03	2.8041548672869027e-01 1.0212140730809167e-01 7.6662069013910095e-02
264 9.4593863192360041e+03	2.8012719244672324e-01 9.7396265340819480e-02 7.7220436944075890e-02
265 9.4948703800980038e+03	2.7987922909350571e-01 9.2618380868468922e-02 7.8177031000404379e-02
266 9.5311164942340038e+03	2.7975920817417416e-01 8.7900317424036464e-02 7.9267166140826850e-02
267 9.5672191243490033e+03	2.7972202521393863e-01 8.3703184004744843e-02 8.0185720525554810e-02
268 9.6032640248220032e+03	2.7965218340993020e-01 8.0737395394152672e-02 8.0583224436820741e-02
269 9.6394005527220033e+03	2.7951492135632566e-01 7.9731772143132193e-02 8.0205889287768103e-02
270 9.6758301196370030e+03	2.7928086818838521e-01 8.1471189304677505e-02 7.8925867820851758e-02
271 9.7121793786350026e+03	2.7895133608393019e-01 8.5850048926272987e-02 7.6834790061607455e-02
272 9.7482255793290024e+03	2.7860863356289989e-01 9.1873555460543418e-02 7.4222224143112039e-02
273 9.7842697337210029e+03	2.7831400645255339e-01 9.8113173853240837e-02 7.1442448411680431e-02
274 9.8205942910270023e+03	2.7811731802623924e-01 1.0307810841513625e-01 6.8851229350784943e-02
275 9.8565936586290027e+03	2.7802638600566520e-01 1.0551443189198975e-01 6.6670583951404266e-02
276 9.8923196590280022e+03	2.7801373045023636e-01 1.0499824198101400e-01 6.4939949277961442e-02
277 9.9283714813700026e+03	2.7797562186802904e-01 1.0209449098997368e-01 6.3531114345061743e-02
278 9.9636642039550024e+03	2.7782710330499327e-01 9.8012025369521694e-02 6.2257582426792316e-02
279 9.9991197302580022e+03	2.7753866940563343e-01 9.3868009525003654e-02 6.0966046352219722e-02
280 1.0035272566887003e+04	2.7708790060874078e-01 9.0246846731014699e-02 5.9582248594412461e-02
